"Height [mm]","Radius [mm]","Freq [GHz]","dB(S(1,1)) []"
14,8,3.59,-5.2259834709013
14,8,3.6,-5.29831936283935
14,8,3.61,-5.3722121923312
14,8,3.62,-5.44767798312557
14,8,3.63,-5.52472857666987
14,8,3.64,-5.60337092775641
14,8,3.65,-5.68360632711794
14,8,3.66,-5.76542954771395
14,8,3.67,-5.8488279123374
14,8,3.68,-5.9337802813975
14,8,3.69,-6.02025596136462
14,8,3.7,-6.10821353647012
14,8,3.71,-6.19759962891416
14,8,3.72,-6.2883475961241
14,8,3.73,-6.38037617759563
14,8,3.74,-6.47358810859817
14,8,3.75,-6.56786872357046
14,8,3.76,-6.66308457837565
14,8,3.77,-6.75908212767612
14,8,3.78,-6.85568650141251
14,8,3.79,-6.95270043251792
14,8,3.8,-7.04990339624987
14,8,3.81,-7.14705102942524
14,8,3.82,-7.2438749047958
14,8,3.83,-7.34008274104582
14,8,3.84,-7.43535913152163
14,8,3.85,-7.52936687379003
14,8,3.86,-7.62174897638157
14,8,3.87,-7.7121314075481
14,8,3.88,-7.8001266326568
14,8,3.89,-7.88533796137627
14,8,3.9,-7.96736469301288
14,8,3.91,-8.04580800884224
14,8,3.92,-8.12027751551007
14,8,3.93,-8.19039829593576
14,8,3.94,-8.2558182769319
14,8,3.95,-8.31621567998338
14,8,3.96,-8.37130628774304
14,8,3.97,-8.42085023816174
14,8,3.98,-8.46465805448395
14,8,3.99,-8.5025956350573
14,8,4,-8.53458796270221
14,8,4.01,-8.56062134785517
14,8,4.02,-8.58074408930443
14,8,4.03,-8.59506551572846
14,8,4.04,-8.60375345384876
14,8,4.05,-8.60703024783375
14,8,4.06,-8.6051675231265
14,8,4.07,-8.59847994087508
14,8,4.08,-8.58731822323812
14,8,4.09,-8.57206174376543
14,8,4.1,-8.55311097164094
14,8,4.11,-8.53088003639363
14,8,4.12,-8.50578964452344
14,8,4.13,-8.47826053575739
14,8,4.14,-8.44870761878835
14,8,4.15,-8.41753487835899
14,8,4.16,-8.38513110068517
14,8,4.17,-8.35186642480037
14,8,4.18,-8.3180896948493
14,8,4.19,-8.28412656322963
14,8,4.2,-8.25027827666146
14,8,4.21,-8.21682106614383
14,8,4.22,-8.18400605641716
14,8,4.23,-8.15205960991677
14,8,4.24,-8.12118402318039
14,8,4.25,-8.09155849923138
14,8,4.26,-8.06334032669113
14,8,4.27,-8.03666620452262
14,8,4.28,-8.01165365977111
14,8,4.29,-7.98840251399933
14,8,4.3,-7.96699636199472
14,8,4.31,-7.94750403355067
14,8,4.32,-7.92998101557803
14,8,4.33,-7.91447081743878
14,8,4.34,-7.90100626721761
14,8,4.35,-7.88961073069447
14,8,4.36,-7.88029924811572
14,8,4.37,-7.87307958655315
14,8,4.38,-7.86795320776888
14,8,4.39,-7.86491615314667
14,8,4.4,-7.86395984847987
14,8,4.41,-7.86507183229315
14,8,4.42,-7.868236411979
14,8,4.43,-7.87343525240567
14,8,4.44,-7.88064790184769
14,8,4.45,-7.88985226014251
14,8,4.46,-7.9010249939215
14,8,4.47,-7.91414190362754
14,8,4.48,-7.92917824683787
14,8,4.49,-7.9461090221782
14,8,4.5,-7.96490921785626
14,8,4.51,-7.9855540285728
14,8,4.52,-8.00801904429241
14,8,4.53,-8.0322804140849
14,8,4.54,-8.05831498798209
14,8,4.55,-8.08610043954141
14,8,4.56,-8.11561537156672
14,8,4.57,-8.14683940721106
14,8,4.58,-8.17975326847618
14,8,4.59,-8.21433884392975
14,8,4.6,-8.25057924728344
14,8,4.61,-8.28845886831274
14,8,4.62,-8.32796341745233
14,8,4.63,-8.36907996526817
14,8,4.64,-8.41179697788805
14,8,4.65,-8.45610434936625
14,8,4.66,-8.50199343186313
14,8,4.67,-8.54945706443712
14,8,4.68,-8.59848960117353
14,8,4.69,-8.64908693931036
14,8,4.7,-8.70124654796737
14,8,4.71,-8.7549674980368
14,8,4.72,-8.81025049375598
14,8,4.73,-8.86709790644922
14,8,4.74,-8.92551381090152
14,8,4.75,-8.98550402480683
14,8,4.76,-9.04707615172057
14,8,4.77,-9.11023962793833
14,8,4.78,-9.17500577372021
14,8,4.79,-9.24138784928367
14,8,4.8,-9.30940111599566
14,8,4.81,-9.37906290320893
14,8,4.82,-9.45039268120595
14,8,4.83,-9.52341214073897
14,8,4.84,-9.59814527968455
14,8,4.85,-9.67461849736805
14,8,4.86,-9.75286069715619
14,8,4.87,-9.83290339796615
14,8,4.88,-9.91478085539774
14,8,4.89,-9.99853019326155
14,8,4.9,-10.0841915463521
14,8,4.91,-10.1718082154015
14,8,4.92,-10.2614268352476
14,8,4.93,-10.3530975573631
14,8,4.94,-10.4468742480185
14,8,4.95,-10.5428147034962
14,8,4.96,-10.6409808839396
14,8,4.97,-10.741439167605
14,8,4.98,-10.844260627501
14,8,4.99,-10.9495213326402
14,8,5,-11.0573026764123
14,8,5.01,-11.1676917349005
14,8,5.02,-11.280781658337
14,8,5.03,-11.3966720993125
14,8,5.04,-11.5154696818431
14,8,5.05,-11.6372885159633
14,8,5.06,-11.7622507631693
14,8,5.07,-11.8904872587965
14,8,5.08,-12.0221381983059
14,8,5.09,-12.157353895493
14,8,5.1,-12.2962956218525
14,8,5.11,-12.4391365377706
14,8,5.12,-12.5860627279127
14,8,5.13,-12.7372743551887
14,8,5.14,-12.8929869500723
14,8,5.15,-13.0534328549135
14,8,5.16,-13.218862846316
14,8,5.17,-13.3895479627833
14,8,5.18,-13.5657815698442
14,8,5.19,-13.7478817009403
14,8,5.2,-13.9361937197909
14,8,5.21,-14.1310933590578
14,8,5.22,-14.3329902013837
14,8,5.23,-14.5423316828366
14,8,5.24,-14.7596077162212
14,8,5.25,-14.9853560536129
14,8,5.26,-15.2201685351667
14,8,5.27,-15.4646984065221
14,8,5.28,-15.7196689323942
14,8,5.29,-15.9858835924863
14,8,5.3,-16.2642382222417
14,8,5.31,-16.5557355614932
14,8,5.32,-16.8615028077121
14,8,5.33,-17.1828129500389
14,8,5.34,-17.5211109040417
14,8,5.35,-17.8780458021994
14,8,5.36,-18.2555112616625
14,8,5.37,-18.6556961097075
14,8,5.38,-19.0811489920583
14,8,5.39,-19.5348616666735
14,8,5.4,-20.0203778306825
14,8,5.41,-20.5419374256606
14,8,5.42,-21.1046711618924
14,8,5.43,-21.7148676080724
14,8,5.44,-22.3803475824155
14,8,5.45,-23.1110013675829
14,8,5.46,-23.9195802986821
14,8,5.47,-24.8228989696047
14,8,5.48,-25.8437249411223
14,8,5.49,-27.0138662887597
14,8,5.5,-28.3794317702289
14,8,5.51,-30.0101498615224
14,8,5.52,-32.0160623056497
14,8,5.53,-34.5729394418057
14,8,5.54,-37.8972569909014
14,8,5.55,-41.3892341980406
14,8,5.56,-40.7654703645474
14,8,5.57,-36.9918472241133
14,8,5.58,-33.7180172848225
14,8,5.59,-31.1769458200593
14,8,5.6,-29.1457992118808
14,8,5.61,-27.4639049565581
14,8,5.62,-26.0311295597121
14,8,5.63,-24.783549829203
14,8,5.64,-23.6785459048697
14,8,5.65,-22.686505340334
14,8,5.66,-21.7861079973633
14,8,5.67,-20.9615350176042
14,8,5.68,-20.2007468309817
14,8,5.69,-19.4943797414102
14,8,5.7,-18.8350147811326
14,8,5.71,-18.2166787683737
14,8,5.72,-17.6344949132154
14,8,5.73,-17.0844325197128
14,8,5.74,-16.5631240377013
14,8,5.75,-16.0677289352106
14,8,5.76,-15.5958307868599
14,8,5.77,-15.1453583613429
14,8,5.78,-14.7145243380963
14,8,5.79,-14.3017771706358
14,8,5.8,-13.9057628899607
14,8,5.81,-13.5252945194986
14,8,5.82,-13.1593273872371
14,8,5.83,-12.8069390567506
14,8,5.84,-12.4673129126766
14,8,5.85,-12.1397246649235
14,8,5.86,-11.8235312045006
14,8,5.87,-11.5181613694379
14,8,5.88,-11.2231082736603
14,8,5.89,-10.9379229232149
14,8,5.9,-10.6622088988191
14,8,5.91,-10.3956179255508
14,8,5.92,-10.1378461827033
14,8,5.93,-9.88863123163153
14,8,5.94,-9.64774945848989
14,8,5.95,-9.41501394334567
14,8,5.96,-9.19027267819064
14,8,5.97,-8.97340706459736
14,8,5.98,-8.76433062774419
14,8,5.99,-8.56298788773974
14,8,6,-8.36935333200854
14,8.2,3,-2.74070634990155
14,8.2,3.01,-2.76473064450602
14,8.2,3.02,-2.7891486418767
14,8.2,3.03,-2.81396569615614
14,8.2,3.04,-2.8391876191318
14,8.2,3.05,-2.86482069333554
14,8.2,3.06,-2.89087168555758
14,8.2,3.07,-2.91734786078179
14,8.2,3.08,-2.94425699654653
14,8.2,3.09,-2.97160739773179
14,8.2,3.1,-2.99940791177009
14,8.2,3.11,-3.02766794427361
14,8.2,3.12,-3.05639747506542
14,8.2,3.13,-3.08560707459639
14,8.2,3.14,-3.11530792072241
14,8.2,3.15,-3.14551181580876
14,8.2,3.16,-3.17623120411897
14,8.2,3.17,-3.20747918943488
14,8.2,3.18,-3.23926955284253
14,8.2,3.19,-3.27161677060416
14,8.2,3.2,-3.30453603202063
14,8.2,3.21,-3.33804325717026
14,8.2,3.22,-3.37215511438873
14,8.2,3.23,-3.40688903733102
14,8.2,3.24,-3.44226324142896
14,8.2,3.25,-3.47829673952693
14,8.2,3.26,-3.51500935644301
14,8.2,3.27,-3.55242174216342
14,8.2,3.28,-3.59055538333242
14,8.2,3.29,-3.62943261264957
14,8.2,3.3,-3.66907661572844
14,8.2,3.31,-3.70951143490676
14,8.2,3.32,-3.75076196942514
14,8.2,3.33,-3.79285397131067
14,8.2,3.34,-3.83581403621068
14,8.2,3.35,-3.87966958832078
14,8.2,3.36,-3.9244488584387
14,8.2,3.37,-3.97018085405035
14,8.2,3.38,-4.0168953202164
14,8.2,3.39,-4.06462268987564
14,8.2,3.4,-4.11339402201414
14,8.2,3.41,-4.16324092596705
14,8.2,3.42,-4.21419546992189
14,8.2,3.43,-4.26629007147847
14,8.2,3.44,-4.31955736789158
14,8.2,3.45,-4.3740300633795
14,8.2,3.46,-4.42974075062619
14,8.2,3.47,-4.48672170333982
14,8.2,3.48,-4.54500463646027
14,8.2,3.49,-4.60462043033875
14,8.2,3.5,-4.6655988149509
14,8.2,3.51,-4.72796800996204
14,8.2,3.52,-4.79175431625187
14,8.2,3.53,-4.85698165434297
14,8.2,3.54,-4.92367104508379
14,8.2,3.55,-4.99184002793812
14,8.2,3.56,-5.06150201236105
14,8.2,3.57,-5.13266555803251
14,8.2,3.58,-5.20533358022003
14,8.2,3.59,-5.27950247730174
14,8.2,3.6,-5.3551611785603
14,8.2,3.61,-5.43229011182213
14,8.2,3.62,-5.51086009243866
14,8.2,3.63,-5.5908311375619
14,8.2,3.64,-5.67215121273396
14,8.2,3.65,-5.75475492156181
14,8.2,3.66,-5.83856215374884
14,8.2,3.67,-5.92347671204429
14,8.2,3.68,-6.00938494476328
14,8.2,3.69,-6.09615441738543
14,8.2,3.7,-6.18363266425877
14,8.2,3.71,-6.27164606942895
14,8.2,3.72,-6.35999893378863
14,8.2,3.73,-6.44847279367488
14,8.2,3.74,-6.53682606316714
14,8.2,3.75,-6.62479407793475
14,8.2,3.76,-6.7120896216839
14,8.2,3.77,-6.79840401606995
14,8.2,3.78,-6.88340885031459
14,8.2,3.79,-6.96675841665639
14,8.2,3.8,-7.04809290126266
14,8.2,3.81,-7.12704235672432
14,8.2,3.82,-7.20323145159196
14,8.2,3.83,-7.27628495508504
14,8.2,3.84,-7.34583387240875
14,8.2,3.85,-7.41152210023027
14,8.2,3.86,-7.47301342586692
14,8.2,3.87,-7.52999865143378
14,8.2,3.88,-7.58220258984191
14,8.2,3.89,-7.62939065738279
14,8.2,3.9,-7.6713747813812
14,8.2,3.91,-7.70801835361306
14,8.2,3.92,-7.73923999178685
14,8.2,3.93,-7.7650159213115
14,8.2,3.94,-7.78538085470258
14,8.2,3.95,-7.80042732138087
14,8.2,3.96,-7.8103034800873
14,8.2,3.97,-7.81520952295446
14,8.2,3.98,-7.81539284804603
14,8.2,3.99,-7.81114223063239
14,8.2,4,-7.80278125906319
14,8.2,4.01,-7.79066131730454
14,8.2,4.02,-7.77515439353798
14,8.2,4.03,-7.75664597492283
14,8.2,4.04,-7.73552825621547
14,8.2,4.05,-7.71219384861674
14,8.2,4.06,-7.68703012929649
14,8.2,4.07,-7.66041432548
14,8.2,4.08,-7.63270938303984
14,8.2,4.09,-7.60426063061795
14,8.2,4.1,-7.57539321789706
14,8.2,4.11,-7.54641028141086
14,8.2,4.12,-7.51759177320402
14,8.2,4.13,-7.48919387619176
14,8.2,4.14,-7.4614489243633
14,8.2,4.15,-7.43456574498943
14,8.2,4.16,-7.40873034266131
14,8.2,4.17,-7.38410685028366
14,8.2,4.18,-7.36083867916431
14,8.2,4.19,-7.33904980832251
14,8.2,4.2,-7.31884616147098
14,8.2,4.21,-7.30031702835428
14,8.2,4.22,-7.28353649492197
14,8.2,4.23,-7.26856485396758
14,8.2,4.24,-7.25544997425286
14,8.2,4.25,-7.24422861171024
14,8.2,4.26,-7.23492765107749
14,8.2,4.27,-7.2275652703038
14,8.2,4.28,-7.22215202333649
14,8.2,4.29,-7.2186918395257
14,8.2,4.3,-7.21718293994902
14,8.2,4.31,-7.21761867253758
14,8.2,4.32,-7.21998826905529
14,8.2,4.33,-7.22427752781197
14,8.2,4.34,-7.23046942654201
14,8.2,4.35,-7.23854467020701
14,8.2,4.36,-7.24848217863101
14,8.2,4.37,-7.2602595188909
14,8.2,4.38,-7.27385328729426
14,8.2,4.39,-7.28923944561266
14,8.2,4.4,-7.30639361601967
14,8.2,4.41,-7.32529133893046
14,8.2,4.42,-7.3459082976656
14,8.2,4.43,-7.36822051357918
14,8.2,4.44,-7.39220451500658
14,8.2,4.45,-7.4178374831086
14,8.2,4.46,-7.44509737741969
14,8.2,4.47,-7.47396304365144
14,8.2,4.48,-7.50441430606246
14,8.2,4.49,-7.53643204648036
14,8.2,4.5,-7.56999827185458
14,8.2,4.51,-7.60509617202773
14,8.2,4.52,-7.6417101692393
14,8.2,4.53,-7.67982596071766
14,8.2,4.54,-7.71943055557367
14,8.2,4.55,-7.76051230708125
14,8.2,4.56,-7.80306094131585
14,8.2,4.57,-7.84706758301967
14,8.2,4.58,-7.89252477947301
14,8.2,4.59,-7.93942652307111
14,8.2,4.6,-7.98776827323722
14,8.2,4.61,-8.03754697824212
14,8.2,4.62,-8.08876109744862
14,8.2,4.63,-8.14141062445567
14,8.2,4.64,-8.19549711157964
14,8.2,4.65,-8.2510236960801
14,8.2,4.66,-8.30799512851277
14,8.2,4.67,-8.36641780357428
14,8.2,4.68,-8.42629979378913
14,8.2,4.69,-8.48765088638147
14,8.2,4.7,-8.55048262367037
14,8.2,4.71,-8.61480834732807
14,8.2,4.72,-8.68064324684636
14,8.2,4.73,-8.74800441256538
14,8.2,4.74,-8.81691089363419
14,8.2,4.75,-8.88738376128998
14,8.2,4.76,-8.95944617786702
14,8.2,4.77,-9.03312347197381
14,8.2,4.78,-9.1084432203099
14,8.2,4.79,-9.18543533663316
14,8.2,4.8,-9.26413216843111
14,8.2,4.81,-9.34456860190216
14,8.2,4.82,-9.42678217590865
14,8.2,4.83,-9.51081320563017
14,8.2,4.84,-9.59670491671845
14,8.2,4.85,-9.68450359083905
14,8.2,4.86,-9.77425872357913
14,8.2,4.87,-9.86602319580658
14,8.2,4.88,-9.95985345968621
14,8.2,4.89,-10.055809740694
14,8.2,4.9,-10.1539562571239
14,8.2,4.91,-10.2543614587557
14,8.2,4.92,-10.357098286549
14,8.2,4.93,-10.4622444554531
14,8.2,4.94,-10.5698827626767
14,8.2,4.95,-10.6801014240522
14,8.2,4.96,-10.7929944414616
14,8.2,4.97,-10.9086620046702
14,8.2,4.98,-11.027210931351
14,8.2,4.99,-11.1487551495832
14,8.2,5,-11.2734162276861
14,8.2,5.01,-11.4013239569166
14,8.2,5.02,-11.5326169933309
14,8.2,5.03,-11.6674435660072
14,8.2,5.04,-11.8059622598713
14,8.2,5.05,-11.9483428825834
14,8.2,5.06,-12.0947674263707
14,8.2,5.07,-12.245431137364
14,8.2,5.08,-12.4005437069652
14,8.2,5.09,-12.5603306020974
14,8.2,5.1,-12.725034553945
14,8.2,5.11,-12.8949172280606
14,8.2,5.12,-13.0702611026171
14,8.2,5.13,-13.2513715862438
14,8.2,5.14,-13.4385794124848
14,8.2,5.15,-13.632243354649
14,8.2,5.16,-13.8327533129615
14,8.2,5.17,-14.0405338357879
14,8.2,5.18,-14.2560481487008
14,8.2,5.19,-14.479802779791
14,8.2,5.2,-14.7123528875472
14,8.2,5.21,-14.9543084196159
14,8.2,5.22,-15.206341257818
14,8.2,5.23,-15.4691935381645
14,8.2,5.24,-15.7436873757916
14,8.2,5.25,-16.0307362755558
14,8.2,5.26,-16.3313585715975
14,8.2,5.27,-16.6466933158609
14,8.2,5.28,-16.9780191286109
14,8.2,5.29,-17.3267766350244
14,8.2,5.3,-17.694595240421
14,8.2,5.31,-18.083325137075
14,8.2,5.32,-18.4950755711406
14,8.2,5.33,-18.9322604889379
14,8.2,5.34,-19.3976526390907
14,8.2,5.35,-19.894446842079
14,8.2,5.36,-20.4263320559175
14,8.2,5.37,-20.9975692378274
14,8.2,5.38,-21.6130660857132
14,8.2,5.39,-22.2784268438206
14,8.2,5.4,-22.9999275435522
14,8.2,5.41,-23.784307171276
14,8.2,5.42,-24.6381362981376
14,8.2,5.43,-25.5662490563521
14,8.2,5.44,-26.5681546981636
14,8.2,5.45,-27.6302885004774
14,8.2,5.46,-28.7106318959671
14,8.2,5.47,-29.7135351924269
14,8.2,5.48,-30.4676732427415
14,8.2,5.49,-30.7593612874114
14,8.2,5.5,-30.4669366272097
14,8.2,5.51,-29.6725964612179
14,8.2,5.52,-28.5844133796565
14,8.2,5.53,-27.3889996033182
14,8.2,5.54,-26.1971981191962
14,8.2,5.55,-25.0601913407112
14,8.2,5.56,-23.9960960898744
14,8.2,5.57,-23.0074428517286
14,8.2,5.58,-22.0902302417805
14,8.2,5.59,-21.2381770290186
14,8.2,5.6,-20.4446038915511
14,8.2,5.61,-19.7032083836278
14,8.2,5.62,-19.0083377650266
14,8.2,5.63,-18.3550410139209
14,8.2,5.64,-17.7390294642253
14,8.2,5.65,-17.1566049487073
14,8.2,5.66,-16.6045815607755
14,8.2,5.67,-16.0802119372618
14,8.2,5.68,-15.5811219630351
14,8.2,5.69,-15.1052546580776
14,8.2,5.7,-14.6508226851638
14,8.2,5.71,-14.2162684413944
14,8.2,5.72,-13.8002306061588
14,8.2,5.73,-13.4015160903755
14,8.2,5.74,-13.0190764627396
14,8.2,5.75,-12.6519880704437
14,8.2,5.76,-12.2994352041142
14,8.2,5.77,-11.9606957722101
14,8.2,5.78,-11.6351290476038
14,8.2,5.79,-11.3221651297776
14,8.2,5.8,-11.0212958322328
14,8.2,5.81,-10.7320667586617
14,8.2,5.82,-10.454070375339
14,8.2,5.83,-10.1869399229262
14,8.2,5.84,-9.93034403998147
14,8.2,5.85,-9.68398199421288
14,8.2,5.86,-9.44757943690343
14,8.2,5.87,-9.22088461178463
14,8.2,5.88,-9.0036649625856
14,8.2,5.89,-8.7957040940385
14,8.2,5.9,-8.59679904969079
14,8.2,5.91,-8.40675787677643
14,8.2,5.92,-8.22539745390133
14,8.2,5.93,-8.05254156161235
14,8.2,5.94,-7.88801917922919
14,8.2,5.95,-7.73166299377715
14,8.2,5.96,-7.58330810860278
14,8.2,5.97,-7.44279094040625
14,8.2,5.98,-7.30994829409423
14,8.2,5.99,-7.18461660514824
14,8.2,6,-7.06663133920991
14,8.4,3,-2.77712505464735
14,8.4,3.01,-2.80201830623902
14,8.4,3.02,-2.82735213328179
14,8.4,3.03,-2.85313622655181
14,8.4,3.04,-2.8793807061799
14,8.4,3.05,-2.90609613992568
14,8.4,3.06,-2.93329356198597
14,8.4,3.07,-2.96098449232146
14,8.4,3.08,-2.98918095647901
14,8.4,3.09,-3.01789550587905
14,8.4,3.1,-3.04714123852814
14,8.4,3.11,-3.07693182010634
14,8.4,3.12,-3.10728150536623
14,8.4,3.13,-3.13820515976614
14,8.4,3.14,-3.16971828124345
14,8.4,3.15,-3.20183702201447
14,8.4,3.16,-3.23457821026519
14,8.4,3.17,-3.26795937157197
14,8.4,3.18,-3.30199874986156
14,8.4,3.19,-3.33671532768692
14,8.4,3.2,-3.37212884555666
14,8.4,3.21,-3.40825982001257
14,8.4,3.22,-3.44512956010008
14,8.4,3.23,-3.48276018181996
14,8.4,3.24,-3.52117462008566
14,8.4,3.25,-3.56039663763831
14,8.4,3.26,-3.60045083028938
14,8.4,3.27,-3.64136262776874
14,8.4,3.28,-3.68315828935214
14,8.4,3.29,-3.72586489332529
14,8.4,3.3,-3.7695103192115
14,8.4,3.31,-3.81412322154434
14,8.4,3.32,-3.85973299380454
14,8.4,3.33,-3.90636972096158
14,8.4,3.34,-3.95406411886198
14,8.4,3.35,-4.00284745848945
14,8.4,3.36,-4.05275147288462
14,8.4,3.37,-4.10380824425475
14,8.4,3.38,-4.15605006852669
14,8.4,3.39,-4.20950929430044
14,8.4,3.4,-4.26421813284888
14,8.4,3.41,-4.32020843548361
14,8.4,3.42,-4.37751143427461
14,8.4,3.43,-4.43615744177796
14,8.4,3.44,-4.49617550510261
14,8.4,3.45,-4.55759300934677
14,8.4,3.46,-4.62043522517478
14,8.4,3.47,-4.68472479510805
14,8.4,3.48,-4.75048115299706
14,8.4,3.49,-4.81771987116074
14,8.4,3.5,-4.88645192986575
14,8.4,3.51,-4.95668290422381
14,8.4,3.52,-5.02841206426979
14,8.4,3.53,-5.10163138501682
14,8.4,3.54,-5.1763244647483
14,8.4,3.55,-5.25246535178848
14,8.4,3.56,-5.33001728259044
14,8.4,3.57,-5.40893133729375
14,8.4,3.58,-5.48914502303098
14,8.4,3.59,-5.57058080029448
14,8.4,3.6,-5.65314457367957
14,8.4,3.61,-5.73672417533155
14,8.4,3.62,-5.82118787742094
14,8.4,3.63,-5.90638297885541
14,8.4,3.64,-5.99213452100497
14,8.4,3.65,-6.07824419713332
14,8.4,3.66,-6.16448952999457
14,8.4,3.67,-6.25062340098603
14,8.4,3.68,-6.33637402145985
14,8.4,3.69,-6.4214454412063
14,8.4,3.7,-6.50551868948169
14,8.4,3.71,-6.58825363891448
14,8.4,3.72,-6.66929167084721
14,8.4,3.73,-6.74825920098992
14,8.4,3.74,-6.82477209587848
14,8.4,3.75,-6.89844097336365
14,8.4,3.76,-6.96887733486964
14,8.4,3.77,-7.03570042517447
14,8.4,3.78,-7.09854465987311
14,8.4,3.79,-7.15706740552173
14,8.4,3.8,-7.2109568476955
14,8.4,3.81,-7.25993964327858
14,8.4,3.82,-7.30378803057434
14,8.4,3.83,-7.34232606871782
14,8.4,3.84,-7.37543469917579
14,8.4,3.85,-7.40305536732206
14,8.4,3.86,-7.42519200900963
14,8.4,3.87,-7.44191129093711
14,8.4,3.88,-7.45334108746989
14,8.4,3.89,-7.45966727215424
14,8.4,3.9,-7.46112899094221
14,8.4,3.91,-7.45801265850569
14,8.4,3.92,-7.4506449731916
14,8.4,3.93,-7.43938527687942
14,8.4,3.94,-7.42461759267116
14,8.4,3.95,-7.40674265789234
14,8.4,3.96,-7.38617023618852
14,8.4,3.97,-7.36331194566035
14,8.4,3.98,-7.33857478552732
14,8.4,3.99,-7.31235548702184
14,8.4,4,-7.28503575958998
14,8.4,4.01,-7.25697845442353
14,8.4,4.02,-7.22852462608882
14,8.4,4.03,-7.19999144064087
14,8.4,4.04,-7.17167085525459
14,8.4,4.05,-7.14382897948308
14,8.4,4.06,-7.1167060207086
14,8.4,4.07,-7.09051671486998
14,8.4,4.08,-7.06545114674728
14,8.4,4.09,-7.04167587063333
14,8.4,4.1,-7.01933525094412
14,8.4,4.11,-6.99855295222607
14,8.4,4.12,-6.97943351832542
14,8.4,4.13,-6.96206399060697
14,8.4,4.14,-6.94651552463739
14,8.4,4.15,-6.93284497342168
14,8.4,4.16,-6.92109641295893
14,8.4,4.17,-6.91130259251459
14,8.4,4.18,-6.90348629760542
14,8.4,4.19,-6.89766161831959
14,8.4,4.2,-6.89383511933288
14,8.4,4.21,-6.89200691093399
14,8.4,4.22,-6.8921716226415
14,8.4,4.23,-6.8943192826848
14,8.4,4.24,-6.89843610782884
14,8.4,4.25,-6.90450520883355
14,8.4,4.26,-6.91250721733355
14,8.4,4.27,-6.92242084016655
14,8.4,4.28,-6.9342233472299
14,8.4,4.29,-6.94789099884891
14,8.4,4.3,-6.96339941844038
14,8.4,4.31,-6.98072391597911
14,8.4,4.32,-6.99983976745216
14,8.4,4.33,-7.02072245513379
14,8.4,4.34,-7.04334787314937
14,8.4,4.35,-7.06769250243086
14,8.4,4.36,-7.09373355880834
14,8.4,4.37,-7.12144911763751
14,8.4,4.38,-7.1508182180366
14,8.4,4.39,-7.18182094950018
14,8.4,4.4,-7.21443852337332
14,8.4,4.41,-7.2486533314082
14,8.4,4.42,-7.28444899338689
14,8.4,4.43,-7.32181039557642
14,8.4,4.44,-7.36072372158743
14,8.4,4.45,-7.40117647703082
14,8.4,4.46,-7.44315750921045
14,8.4,4.47,-7.4866570229494
14,8.4,4.48,-7.53166659352373
14,8.4,4.49,-7.57817917756838
14,8.4,4.5,-7.62618912272386
14,8.4,4.51,-7.67569217670905
14,8.4,4.52,-7.72668549643278
14,8.4,4.53,-7.77916765769456
14,8.4,4.54,-7.83313866597151
14,8.4,4.55,-7.88859996874374
14,8.4,4.56,-7.94555446977329
14,8.4,4.57,-8.0040065457205
14,8.4,4.58,-8.06396206545886
14,8.4,4.59,-8.12542841242967
14,8.4,4.6,-8.18841451036599
14,8.4,4.61,-8.25293085270689
14,8.4,4.62,-8.31898953601993
14,8.4,4.63,-8.38660429775157
14,8.4,4.64,-8.45579055863027
14,8.4,4.65,-8.52656547005803
14,8.4,4.66,-8.59894796683969
14,8.4,4.67,-8.67295882561863
14,8.4,4.68,-8.74862072941025
14,8.4,4.69,-8.82595833865284
14,8.4,4.7,-8.90499836922761
14,8.4,4.71,-8.98576967793817
14,8.4,4.72,-9.06830335598268
14,8.4,4.73,-9.15263283100202
14,8.4,4.74,-9.23879397834355
14,8.4,4.75,-9.32682524224388
14,8.4,4.76,-9.4167677677063
14,8.4,4.77,-9.50866554393033
14,8.4,4.78,-9.60256556024239
14,8.4,4.79,-9.69851797558108
14,8.4,4.8,-9.79657630270743
14,8.4,4.81,-9.89679760844387
14,8.4,4.82,-9.99924273139532
14,8.4,4.83,-10.1039765187767
14,8.4,4.84,-10.2110680841646
14,8.4,4.85,-10.3205910882108
14,8.4,4.86,-10.432624044606
14,8.4,4.87,-10.5472506538699
14,8.4,4.88,-10.6645601678697
14,8.4,4.89,-10.7846477883461
14,8.4,4.9,-10.9076151031592
14,8.4,4.91,-11.0335705644627
14,8.4,4.92,-11.1626300135912
14,8.4,4.93,-11.2949172581136
14,8.4,4.94,-11.430564707276
14,8.4,4.95,-11.5697140729627
14,8.4,4.96,-11.7125171443544
14,8.4,4.97,-11.8591366456977
14,8.4,4.98,-12.0097471880484
14,8.4,4.99,-12.164536327561
14,8.4,5,-12.3237057449194
14,8.4,5.01,-12.4874725629019
14,8.4,5.02,-12.6560708219356
14,8.4,5.03,-12.8297531369138
14,8.4,5.04,-13.0087925626574
14,8.4,5.05,-13.1934847003514
14,8.4,5.06,-13.3841500832836
14,8.4,5.07,-13.5811368874991
14,8.4,5.08,-13.7848240218965
14,8.4,5.09,-13.9956246632254
14,8.4,5.1,-14.2139903149401
14,8.4,5.11,-14.4404154856113
14,8.4,5.12,-14.6754431034766
14,8.4,5.13,-14.9196708099236
14,8.4,5.14,-15.1737583077653
14,8.4,5.15,-15.4384359821887
14,8.4,5.16,-15.7145150659639
14,8.4,5.17,-16.0028996896455
14,8.4,5.18,-16.3046012471267
